"","Province.State","Country.Region","Lat","Long","date","cases","type"
"7706","","Nepal",28.1667,84.25,2020-02-12,0,"confirmed"
"7707","","Nepal",28.1667,84.25,2020-02-13,0,"confirmed"
"7708","","Nepal",28.1667,84.25,2020-02-14,0,"confirmed"
"7709","","Nepal",28.1667,84.25,2020-02-15,0,"confirmed"
"7710","","Nepal",28.1667,84.25,2020-02-16,0,"confirmed"
"7711","","Nepal",28.1667,84.25,2020-02-17,0,"confirmed"
"7712","","Nepal",28.1667,84.25,2020-02-18,0,"confirmed"
"7713","","Nepal",28.1667,84.25,2020-02-19,0,"confirmed"
"7714","","Nepal",28.1667,84.25,2020-02-20,0,"confirmed"
"7715","","Nepal",28.1667,84.25,2020-02-21,0,"confirmed"
"7716","","Nepal",28.1667,84.25,2020-02-22,0,"confirmed"
"7717","","Nepal",28.1667,84.25,2020-02-23,0,"confirmed"
"7718","","Nepal",28.1667,84.25,2020-02-24,0,"confirmed"
"7719","","Nepal",28.1667,84.25,2020-02-25,0,"confirmed"
"7720","","Nepal",28.1667,84.25,2020-02-26,0,"confirmed"
"7721","","Nepal",28.1667,84.25,2020-02-27,0,"confirmed"
"7722","","Nepal",28.1667,84.25,2020-02-28,0,"confirmed"
"7723","","Nepal",28.1667,84.25,2020-02-29,0,"confirmed"
"7724","","Nepal",28.1667,84.25,2020-03-01,0,"confirmed"
"7725","","Nepal",28.1667,84.25,2020-03-02,0,"confirmed"
"7726","","Nepal",28.1667,84.25,2020-03-03,0,"confirmed"
"7727","","Nepal",28.1667,84.25,2020-03-04,0,"confirmed"
"7728","","Nepal",28.1667,84.25,2020-03-05,0,"confirmed"
"7729","","Nepal",28.1667,84.25,2020-03-06,0,"confirmed"
"7730","","Nepal",28.1667,84.25,2020-03-07,0,"confirmed"
"7731","","Nepal",28.1667,84.25,2020-03-08,0,"confirmed"
"7732","","Nepal",28.1667,84.25,2020-03-09,0,"confirmed"
"7733","","Nepal",28.1667,84.25,2020-03-10,0,"confirmed"
"7734","","Nepal",28.1667,84.25,2020-03-11,0,"confirmed"
"7735","","Nepal",28.1667,84.25,2020-03-12,0,"confirmed"
"7736","","Nepal",28.1667,84.25,2020-03-13,0,"confirmed"
"7737","","Nepal",28.1667,84.25,2020-03-14,0,"confirmed"
"7738","","Nepal",28.1667,84.25,2020-03-15,0,"confirmed"
"7739","","Nepal",28.1667,84.25,2020-03-16,0,"confirmed"
"7740","","Nepal",28.1667,84.25,2020-03-17,0,"confirmed"
"7741","","Nepal",28.1667,84.25,2020-03-18,0,"confirmed"
"7742","","Nepal",28.1667,84.25,2020-03-19,0,"confirmed"
"7743","","Nepal",28.1667,84.25,2020-03-20,0,"confirmed"
"7744","","Nepal",28.1667,84.25,2020-03-21,0,"confirmed"
"7745","","Nepal",28.1667,84.25,2020-03-22,0,"confirmed"
"7746","","Nepal",28.1667,84.25,2020-03-23,1,"confirmed"
"7747","","Nepal",28.1667,84.25,2020-03-24,0,"confirmed"
"7748","","Nepal",28.1667,84.25,2020-03-25,1,"confirmed"
"7749","","Nepal",28.1667,84.25,2020-03-26,0,"confirmed"
"7750","","Nepal",28.1667,84.25,2020-03-27,1,"confirmed"
"7751","","Nepal",28.1667,84.25,2020-03-28,1,"confirmed"
"7752","","Nepal",28.1667,84.25,2020-03-29,0,"confirmed"
"7753","","Netherlands",52.1326,5.2913,2020-01-22,0,"confirmed"
"7754","","Netherlands",52.1326,5.2913,2020-01-23,0,"confirmed"
"7755","","Netherlands",52.1326,5.2913,2020-01-24,0,"confirmed"
"7756","","Netherlands",52.1326,5.2913,2020-01-25,0,"confirmed"
"7757","","Netherlands",52.1326,5.2913,2020-01-26,0,"confirmed"
"7758","","Netherlands",52.1326,5.2913,2020-01-27,0,"confirmed"
"7759","","Netherlands",52.1326,5.2913,2020-01-28,0,"confirmed"
"7760","","Netherlands",52.1326,5.2913,2020-01-29,0,"confirmed"
"7761","","Netherlands",52.1326,5.2913,2020-01-30,0,"confirmed"
"7762","","Netherlands",52.1326,5.2913,2020-01-31,0,"confirmed"
"7763","","Netherlands",52.1326,5.2913,2020-02-01,0,"confirmed"
"7764","","Netherlands",52.1326,5.2913,2020-02-02,0,"confirmed"
"7765","","Netherlands",52.1326,5.2913,2020-02-03,0,"confirmed"
"7766","","Netherlands",52.1326,5.2913,2020-02-04,0,"confirmed"
"7767","","Netherlands",52.1326,5.2913,2020-02-05,0,"confirmed"
"7768","","Netherlands",52.1326,5.2913,2020-02-06,0,"confirmed"
"7769","","Netherlands",52.1326,5.2913,2020-02-07,0,"confirmed"
"7770","","Netherlands",52.1326,5.2913,2020-02-08,0,"confirmed"
"7771","","Netherlands",52.1326,5.2913,2020-02-09,0,"confirmed"
"7772","","Netherlands",52.1326,5.2913,2020-02-10,0,"confirmed"
"7773","","Netherlands",52.1326,5.2913,2020-02-11,0,"confirmed"
"7774","","Netherlands",52.1326,5.2913,2020-02-12,0,"confirmed"
"7775","","Netherlands",52.1326,5.2913,2020-02-13,0,"confirmed"
"7776","","Netherlands",52.1326,5.2913,2020-02-14,0,"confirmed"
"7777","","Netherlands",52.1326,5.2913,2020-02-15,0,"confirmed"
"7778","","Netherlands",52.1326,5.2913,2020-02-16,0,"confirmed"
"7779","","Netherlands",52.1326,5.2913,2020-02-17,0,"confirmed"
"7780","","Netherlands",52.1326,5.2913,2020-02-18,0,"confirmed"
"7781","","Netherlands",52.1326,5.2913,2020-02-19,0,"confirmed"
"7782","","Netherlands",52.1326,5.2913,2020-02-20,0,"confirmed"
"7783","","Netherlands",52.1326,5.2913,2020-02-21,0,"confirmed"
"7784","","Netherlands",52.1326,5.2913,2020-02-22,0,"confirmed"
"7785","","Netherlands",52.1326,5.2913,2020-02-23,0,"confirmed"
"7786","","Netherlands",52.1326,5.2913,2020-02-24,0,"confirmed"
"7787","","Netherlands",52.1326,5.2913,2020-02-25,0,"confirmed"
"7788","","Netherlands",52.1326,5.2913,2020-02-26,0,"confirmed"
"7789","","Netherlands",52.1326,5.2913,2020-02-27,1,"confirmed"
"7790","","Netherlands",52.1326,5.2913,2020-02-28,0,"confirmed"
"7791","","Netherlands",52.1326,5.2913,2020-02-29,5,"confirmed"
"7792","","Netherlands",52.1326,5.2913,2020-03-01,4,"confirmed"
"7793","","Netherlands",52.1326,5.2913,2020-03-02,8,"confirmed"
"7794","","Netherlands",52.1326,5.2913,2020-03-03,6,"confirmed"
"7795","","Netherlands",52.1326,5.2913,2020-03-04,14,"confirmed"
"7796","","Netherlands",52.1326,5.2913,2020-03-05,44,"confirmed"
"7797","","Netherlands",52.1326,5.2913,2020-03-06,46,"confirmed"
"7798","","Netherlands",52.1326,5.2913,2020-03-07,60,"confirmed"
"7799","","Netherlands",52.1326,5.2913,2020-03-08,77,"confirmed"
"7800","","Netherlands",52.1326,5.2913,2020-03-09,56,"confirmed"
"7801","","Netherlands",52.1326,5.2913,2020-03-10,61,"confirmed"
"7802","","Netherlands",52.1326,5.2913,2020-03-11,121,"confirmed"
"7803","","Netherlands",52.1326,5.2913,2020-03-12,0,"confirmed"
"7804","","Netherlands",52.1326,5.2913,2020-03-13,301,"confirmed"
"7805","","Netherlands",52.1326,5.2913,2020-03-14,155,"confirmed"
"7806","","Netherlands",52.1326,5.2913,2020-03-15,176,"confirmed"
"7807","","Netherlands",52.1326,5.2913,2020-03-16,278,"confirmed"
"7808","","Netherlands",52.1326,5.2913,2020-03-17,292,"confirmed"
"7809","","Netherlands",52.1326,5.2913,2020-03-18,346,"confirmed"
"7810","","Netherlands",52.1326,5.2913,2020-03-19,409,"confirmed"
"7811","","Netherlands",52.1326,5.2913,2020-03-20,534,"confirmed"
"7812","","Netherlands",52.1326,5.2913,2020-03-21,637,"confirmed"
"7813","","Netherlands",52.1326,5.2913,2020-03-22,573,"confirmed"
"7814","","Netherlands",52.1326,5.2913,2020-03-23,545,"confirmed"
"7815","","Netherlands",52.1326,5.2913,2020-03-24,811,"confirmed"
"7816","","Netherlands",52.1326,5.2913,2020-03-25,852,"confirmed"
"7817","","Netherlands",52.1326,5.2913,2020-03-26,1019,"confirmed"
"7818","","Netherlands",52.1326,5.2913,2020-03-27,1172,"confirmed"
"7819","","Netherlands",52.1326,5.2913,2020-03-28,1159,"confirmed"
"7820","","Netherlands",52.1326,5.2913,2020-03-29,1104,"confirmed"
"7821","","New Zealand",-40.9006,174.886,2020-01-22,0,"confirmed"
"7822","","New Zealand",-40.9006,174.886,2020-01-23,0,"confirmed"
"7823","","New Zealand",-40.9006,174.886,2020-01-24,0,"confirmed"
"7824","","New Zealand",-40.9006,174.886,2020-01-25,0,"confirmed"
"7825","","New Zealand",-40.9006,174.886,2020-01-26,0,"confirmed"
"7826","","New Zealand",-40.9006,174.886,2020-01-27,0,"confirmed"
"7827","","New Zealand",-40.9006,174.886,2020-01-28,0,"confirmed"
"7828","","New Zealand",-40.9006,174.886,2020-01-29,0,"confirmed"
"7829","","New Zealand",-40.9006,174.886,2020-01-30,0,"confirmed"
"7830","","New Zealand",-40.9006,174.886,2020-01-31,0,"confirmed"
"7831","","New Zealand",-40.9006,174.886,2020-02-01,0,"confirmed"
"7832","","New Zealand",-40.9006,174.886,2020-02-02,0,"confirmed"
"7833","","New Zealand",-40.9006,174.886,2020-02-03,0,"confirmed"
"7834","","New Zealand",-40.9006,174.886,2020-02-04,0,"confirmed"
"7835","","New Zealand",-40.9006,174.886,2020-02-05,0,"confirmed"
"7836","","New Zealand",-40.9006,174.886,2020-02-06,0,"confirmed"
"7837","","New Zealand",-40.9006,174.886,2020-02-07,0,"confirmed"
"7838","","New Zealand",-40.9006,174.886,2020-02-08,0,"confirmed"
"7839","","New Zealand",-40.9006,174.886,2020-02-09,0,"confirmed"
"7840","","New Zealand",-40.9006,174.886,2020-02-10,0,"confirmed"
"7841","","New Zealand",-40.9006,174.886,2020-02-11,0,"confirmed"
"7842","","New Zealand",-40.9006,174.886,2020-02-12,0,"confirmed"
"7843","","New Zealand",-40.9006,174.886,2020-02-13,0,"confirmed"
"7844","","New Zealand",-40.9006,174.886,2020-02-14,0,"confirmed"
"7845","","New Zealand",-40.9006,174.886,2020-02-15,0,"confirmed"
"7846","","New Zealand",-40.9006,174.886,2020-02-16,0,"confirmed"
"7847","","New Zealand",-40.9006,174.886,2020-02-17,0,"confirmed"
"7848","","New Zealand",-40.9006,174.886,2020-02-18,0,"confirmed"
"7849","","New Zealand",-40.9006,174.886,2020-02-19,0,"confirmed"
"7850","","New Zealand",-40.9006,174.886,2020-02-20,0,"confirmed"
"7851","","New Zealand",-40.9006,174.886,2020-02-21,0,"confirmed"
"7852","","New Zealand",-40.9006,174.886,2020-02-22,0,"confirmed"
"7853","","New Zealand",-40.9006,174.886,2020-02-23,0,"confirmed"
"7854","","New Zealand",-40.9006,174.886,2020-02-24,0,"confirmed"
"7855","","New Zealand",-40.9006,174.886,2020-02-25,0,"confirmed"
"7856","","New Zealand",-40.9006,174.886,2020-02-26,0,"confirmed"
"7857","","New Zealand",-40.9006,174.886,2020-02-27,0,"confirmed"
"7858","","New Zealand",-40.9006,174.886,2020-02-28,1,"confirmed"
"7859","","New Zealand",-40.9006,174.886,2020-02-29,0,"confirmed"
"7860","","New Zealand",-40.9006,174.886,2020-03-01,0,"confirmed"
"7861","","New Zealand",-40.9006,174.886,2020-03-02,0,"confirmed"
"7862","","New Zealand",-40.9006,174.886,2020-03-03,0,"confirmed"
"7863","","New Zealand",-40.9006,174.886,2020-03-04,2,"confirmed"
"7864","","New Zealand",-40.9006,174.886,2020-03-05,0,"confirmed"
"7865","","New Zealand",-40.9006,174.886,2020-03-06,1,"confirmed"
"7866","","New Zealand",-40.9006,174.886,2020-03-07,1,"confirmed"
"7867","","New Zealand",-40.9006,174.886,2020-03-08,0,"confirmed"
"7868","","New Zealand",-40.9006,174.886,2020-03-09,0,"confirmed"
"7869","","New Zealand",-40.9006,174.886,2020-03-10,0,"confirmed"
"7870","","New Zealand",-40.9006,174.886,2020-03-11,0,"confirmed"
"7871","","New Zealand",-40.9006,174.886,2020-03-12,0,"confirmed"
"7872","","New Zealand",-40.9006,174.886,2020-03-13,0,"confirmed"
"7873","","New Zealand",-40.9006,174.886,2020-03-14,1,"confirmed"
"7874","","New Zealand",-40.9006,174.886,2020-03-15,2,"confirmed"
"7875","","New Zealand",-40.9006,174.886,2020-03-16,0,"confirmed"
"7876","","New Zealand",-40.9006,174.886,2020-03-17,4,"confirmed"
"7877","","New Zealand",-40.9006,174.886,2020-03-18,8,"confirmed"
"7878","","New Zealand",-40.9006,174.886,2020-03-19,8,"confirmed"
"7879","","New Zealand",-40.9006,174.886,2020-03-20,11,"confirmed"
"7880","","New Zealand",-40.9006,174.886,2020-03-21,13,"confirmed"
"7881","","New Zealand",-40.9006,174.886,2020-03-22,50,"confirmed"
"7882","","New Zealand",-40.9006,174.886,2020-03-23,0,"confirmed"
"7883","","New Zealand",-40.9006,174.886,2020-03-24,53,"confirmed"
"7884","","New Zealand",-40.9006,174.886,2020-03-25,50,"confirmed"
"7885","","New Zealand",-40.9006,174.886,2020-03-26,78,"confirmed"
"7886","","New Zealand",-40.9006,174.886,2020-03-27,85,"confirmed"
"7887","","New Zealand",-40.9006,174.886,2020-03-28,83,"confirmed"
"7888","","New Zealand",-40.9006,174.886,2020-03-29,63,"confirmed"
"7889","","Nicaragua",12.8654,-85.2072,2020-01-22,0,"confirmed"
"7890","","Nicaragua",12.8654,-85.2072,2020-01-23,0,"confirmed"
"7891","","Nicaragua",12.8654,-85.2072,2020-01-24,0,"confirmed"
"7892","","Nicaragua",12.8654,-85.2072,2020-01-25,0,"confirmed"
"7893","","Nicaragua",12.8654,-85.2072,2020-01-26,0,"confirmed"
"7894","","Nicaragua",12.8654,-85.2072,2020-01-27,0,"confirmed"
"7895","","Nicaragua",12.8654,-85.2072,2020-01-28,0,"confirmed"
"7896","","Nicaragua",12.8654,-85.2072,2020-01-29,0,"confirmed"
"7897","","Nicaragua",12.8654,-85.2072,2020-01-30,0,"confirmed"
"7898","","Nicaragua",12.8654,-85.2072,2020-01-31,0,"confirmed"
"7899","","Nicaragua",12.8654,-85.2072,2020-02-01,0,"confirmed"
"7900","","Nicaragua",12.8654,-85.2072,2020-02-02,0,"confirmed"
"7901","","Nicaragua",12.8654,-85.2072,2020-02-03,0,"confirmed"
"7902","","Nicaragua",12.8654,-85.2072,2020-02-04,0,"confirmed"
"7903","","Nicaragua",12.8654,-85.2072,2020-02-05,0,"confirmed"
"7904","","Nicaragua",12.8654,-85.2072,2020-02-06,0,"confirmed"
"7905","","Nicaragua",12.8654,-85.2072,2020-02-07,0,"confirmed"
"7906","","Nicaragua",12.8654,-85.2072,2020-02-08,0,"confirmed"
"7907","","Nicaragua",12.8654,-85.2072,2020-02-09,0,"confirmed"
"7908","","Nicaragua",12.8654,-85.2072,2020-02-10,0,"confirmed"
"7909","","Nicaragua",12.8654,-85.2072,2020-02-11,0,"confirmed"
"7910","","Nicaragua",12.8654,-85.2072,2020-02-12,0,"confirmed"
"7911","","Nicaragua",12.8654,-85.2072,2020-02-13,0,"confirmed"
"7912","","Nicaragua",12.8654,-85.2072,2020-02-14,0,"confirmed"
"7913","","Nicaragua",12.8654,-85.2072,2020-02-15,0,"confirmed"
"7914","","Nicaragua",12.8654,-85.2072,2020-02-16,0,"confirmed"
"7915","","Nicaragua",12.8654,-85.2072,2020-02-17,0,"confirmed"
"7916","","Nicaragua",12.8654,-85.2072,2020-02-18,0,"confirmed"
"7917","","Nicaragua",12.8654,-85.2072,2020-02-19,0,"confirmed"
"7918","","Nicaragua",12.8654,-85.2072,2020-02-20,0,"confirmed"
"7919","","Nicaragua",12.8654,-85.2072,2020-02-21,0,"confirmed"
"7920","","Nicaragua",12.8654,-85.2072,2020-02-22,0,"confirmed"
"7921","","Nicaragua",12.8654,-85.2072,2020-02-23,0,"confirmed"
"7922","","Nicaragua",12.8654,-85.2072,2020-02-24,0,"confirmed"
"7923","","Nicaragua",12.8654,-85.2072,2020-02-25,0,"confirmed"
"7924","","Nicaragua",12.8654,-85.2072,2020-02-26,0,"confirmed"
"7925","","Nicaragua",12.8654,-85.2072,2020-02-27,0,"confirmed"
"7926","","Nicaragua",12.8654,-85.2072,2020-02-28,0,"confirmed"
"7927","","Nicaragua",12.8654,-85.2072,2020-02-29,0,"confirmed"
"7928","","Nicaragua",12.8654,-85.2072,2020-03-01,0,"confirmed"
"7929","","Nicaragua",12.8654,-85.2072,2020-03-02,0,"confirmed"
"7930","","Nicaragua",12.8654,-85.2072,2020-03-03,0,"confirmed"
"7931","","Nicaragua",12.8654,-85.2072,2020-03-04,0,"confirmed"
"7932","","Nicaragua",12.8654,-85.2072,2020-03-05,0,"confirmed"
"7933","","Nicaragua",12.8654,-85.2072,2020-03-06,0,"confirmed"
"7934","","Nicaragua",12.8654,-85.2072,2020-03-07,0,"confirmed"
"7935","","Nicaragua",12.8654,-85.2072,2020-03-08,0,"confirmed"
"7936","","Nicaragua",12.8654,-85.2072,2020-03-09,0,"confirmed"
"7937","","Nicaragua",12.8654,-85.2072,2020-03-10,0,"confirmed"
"7938","","Nicaragua",12.8654,-85.2072,2020-03-11,0,"confirmed"
"7939","","Nicaragua",12.8654,-85.2072,2020-03-12,0,"confirmed"
"7940","","Nicaragua",12.8654,-85.2072,2020-03-13,0,"confirmed"
"7941","","Nicaragua",12.8654,-85.2072,2020-03-14,0,"confirmed"
"7942","","Nicaragua",12.8654,-85.2072,2020-03-15,0,"confirmed"
"7943","","Nicaragua",12.8654,-85.2072,2020-03-16,0,"confirmed"
"7944","","Nicaragua",12.8654,-85.2072,2020-03-17,0,"confirmed"
"7945","","Nicaragua",12.8654,-85.2072,2020-03-18,0,"confirmed"
"7946","","Nicaragua",12.8654,-85.2072,2020-03-19,1,"confirmed"
"7947","","Nicaragua",12.8654,-85.2072,2020-03-20,0,"confirmed"
"7948","","Nicaragua",12.8654,-85.2072,2020-03-21,1,"confirmed"
"7949","","Nicaragua",12.8654,-85.2072,2020-03-22,0,"confirmed"
"7950","","Nicaragua",12.8654,-85.2072,2020-03-23,0,"confirmed"
"7951","","Nicaragua",12.8654,-85.2072,2020-03-24,0,"confirmed"
"7952","","Nicaragua",12.8654,-85.2072,2020-03-25,0,"confirmed"
"7953","","Nicaragua",12.8654,-85.2072,2020-03-26,0,"confirmed"
"7954","","Nicaragua",12.8654,-85.2072,2020-03-27,0,"confirmed"
"7955","","Nicaragua",12.8654,-85.2072,2020-03-28,2,"confirmed"
"7956","","Nicaragua",12.8654,-85.2072,2020-03-29,0,"confirmed"
"7957","","Niger",17.6078,8.0817,2020-01-22,0,"confirmed"
"7958","","Niger",17.6078,8.0817,2020-01-23,0,"confirmed"
"7959","","Niger",17.6078,8.0817,2020-01-24,0,"confirmed"
"7960","","Niger",17.6078,8.0817,2020-01-25,0,"confirmed"
"7961","","Niger",17.6078,8.0817,2020-01-26,0,"confirmed"
"7962","","Niger",17.6078,8.0817,2020-01-27,0,"confirmed"
"7963","","Niger",17.6078,8.0817,2020-01-28,0,"confirmed"
"7964","","Niger",17.6078,8.0817,2020-01-29,0,"confirmed"
"7965","","Niger",17.6078,8.0817,2020-01-30,0,"confirmed"
"7966","","Niger",17.6078,8.0817,2020-01-31,0,"confirmed"
"7967","","Niger",17.6078,8.0817,2020-02-01,0,"confirmed"
"7968","","Niger",17.6078,8.0817,2020-02-02,0,"confirmed"
"7969","","Niger",17.6078,8.0817,2020-02-03,0,"confirmed"
"7970","","Niger",17.6078,8.0817,2020-02-04,0,"confirmed"
"7971","","Niger",17.6078,8.0817,2020-02-05,0,"confirmed"
"7972","","Niger",17.6078,8.0817,2020-02-06,0,"confirmed"
"7973","","Niger",17.6078,8.0817,2020-02-07,0,"confirmed"
"7974","","Niger",17.6078,8.0817,2020-02-08,0,"confirmed"
"7975","","Niger",17.6078,8.0817,2020-02-09,0,"confirmed"
"7976","","Niger",17.6078,8.0817,2020-02-10,0,"confirmed"
"7977","","Niger",17.6078,8.0817,2020-02-11,0,"confirmed"
"7978","","Niger",17.6078,8.0817,2020-02-12,0,"confirmed"
"7979","","Niger",17.6078,8.0817,2020-02-13,0,"confirmed"
"7980","","Niger",17.6078,8.0817,2020-02-14,0,"confirmed"
"7981","","Niger",17.6078,8.0817,2020-02-15,0,"confirmed"
"7982","","Niger",17.6078,8.0817,2020-02-16,0,"confirmed"
"7983","","Niger",17.6078,8.0817,2020-02-17,0,"confirmed"
"7984","","Niger",17.6078,8.0817,2020-02-18,0,"confirmed"
"7985","","Niger",17.6078,8.0817,2020-02-19,0,"confirmed"
"7986","","Niger",17.6078,8.0817,2020-02-20,0,"confirmed"
"7987","","Niger",17.6078,8.0817,2020-02-21,0,"confirmed"
"7988","","Niger",17.6078,8.0817,2020-02-22,0,"confirmed"
"7989","","Niger",17.6078,8.0817,2020-02-23,0,"confirmed"
"7990","","Niger",17.6078,8.0817,2020-02-24,0,"confirmed"
"7991","","Niger",17.6078,8.0817,2020-02-25,0,"confirmed"
"7992","","Niger",17.6078,8.0817,2020-02-26,0,"confirmed"
"7993","","Niger",17.6078,8.0817,2020-02-27,0,"confirmed"
"7994","","Niger",17.6078,8.0817,2020-02-28,0,"confirmed"
"7995","","Niger",17.6078,8.0817,2020-02-29,0,"confirmed"
"7996","","Niger",17.6078,8.0817,2020-03-01,0,"confirmed"
"7997","","Niger",17.6078,8.0817,2020-03-02,0,"confirmed"
"7998","","Niger",17.6078,8.0817,2020-03-03,0,"confirmed"
"7999","","Niger",17.6078,8.0817,2020-03-04,0,"confirmed"
"8000","","Niger",17.6078,8.0817,2020-03-05,0,"confirmed"
"8001","","Niger",17.6078,8.0817,2020-03-06,0,"confirmed"
"8002","","Niger",17.6078,8.0817,2020-03-07,0,"confirmed"
"8003","","Niger",17.6078,8.0817,2020-03-08,0,"confirmed"
"8004","","Niger",17.6078,8.0817,2020-03-09,0,"confirmed"
"8005","","Niger",17.6078,8.0817,2020-03-10,0,"confirmed"
"8006","","Niger",17.6078,8.0817,2020-03-11,0,"confirmed"
"8007","","Niger",17.6078,8.0817,2020-03-12,0,"confirmed"
"8008","","Niger",17.6078,8.0817,2020-03-13,0,"confirmed"
"8009","","Niger",17.6078,8.0817,2020-03-14,0,"confirmed"
"8010","","Niger",17.6078,8.0817,2020-03-15,0,"confirmed"
"8011","","Niger",17.6078,8.0817,2020-03-16,0,"confirmed"
"8012","","Niger",17.6078,8.0817,2020-03-17,0,"confirmed"
"8013","","Niger",17.6078,8.0817,2020-03-18,0,"confirmed"
"8014","","Niger",17.6078,8.0817,2020-03-19,0,"confirmed"
"8015","","Niger",17.6078,8.0817,2020-03-20,1,"confirmed"
"8016","","Niger",17.6078,8.0817,2020-03-21,0,"confirmed"
"8017","","Niger",17.6078,8.0817,2020-03-22,1,"confirmed"
"8018","","Niger",17.6078,8.0817,2020-03-23,1,"confirmed"
"8019","","Niger",17.6078,8.0817,2020-03-24,0,"confirmed"
"8020","","Niger",17.6078,8.0817,2020-03-25,4,"confirmed"
"8021","","Niger",17.6078,8.0817,2020-03-26,3,"confirmed"
"8022","","Niger",17.6078,8.0817,2020-03-27,0,"confirmed"
"8023","","Niger",17.6078,8.0817,2020-03-28,0,"confirmed"
"8024","","Niger",17.6078,8.0817,2020-03-29,8,"confirmed"
"8025","","Nigeria",9.082,8.6753,2020-01-22,0,"confirmed"
"8026","","Nigeria",9.082,8.6753,2020-01-23,0,"confirmed"
"8027","","Nigeria",9.082,8.6753,2020-01-24,0,"confirmed"
"8028","","Nigeria",9.082,8.6753,2020-01-25,0,"confirmed"
"8029","","Nigeria",9.082,8.6753,2020-01-26,0,"confirmed"
"8030","","Nigeria",9.082,8.6753,2020-01-27,0,"confirmed"
"8031","","Nigeria",9.082,8.6753,2020-01-28,0,"confirmed"
"8032","","Nigeria",9.082,8.6753,2020-01-29,0,"confirmed"
"8033","","Nigeria",9.082,8.6753,2020-01-30,0,"confirmed"
"8034","","Nigeria",9.082,8.6753,2020-01-31,0,"confirmed"
"8035","","Nigeria",9.082,8.6753,2020-02-01,0,"confirmed"
"8036","","Nigeria",9.082,8.6753,2020-02-02,0,"confirmed"
"8037","","Nigeria",9.082,8.6753,2020-02-03,0,"confirmed"
"8038","","Nigeria",9.082,8.6753,2020-02-04,0,"confirmed"
"8039","","Nigeria",9.082,8.6753,2020-02-05,0,"confirmed"
"8040","","Nigeria",9.082,8.6753,2020-02-06,0,"confirmed"
"8041","","Nigeria",9.082,8.6753,2020-02-07,0,"confirmed"
"8042","","Nigeria",9.082,8.6753,2020-02-08,0,"confirmed"
"8043","","Nigeria",9.082,8.6753,2020-02-09,0,"confirmed"
"8044","","Nigeria",9.082,8.6753,2020-02-10,0,"confirmed"
"8045","","Nigeria",9.082,8.6753,2020-02-11,0,"confirmed"
"8046","","Nigeria",9.082,8.6753,2020-02-12,0,"confirmed"
"8047","","Nigeria",9.082,8.6753,2020-02-13,0,"confirmed"
"8048","","Nigeria",9.082,8.6753,2020-02-14,0,"confirmed"
"8049","","Nigeria",9.082,8.6753,2020-02-15,0,"confirmed"
"8050","","Nigeria",9.082,8.6753,2020-02-16,0,"confirmed"
"8051","","Nigeria",9.082,8.6753,2020-02-17,0,"confirmed"
"8052","","Nigeria",9.082,8.6753,2020-02-18,0,"confirmed"
"8053","","Nigeria",9.082,8.6753,2020-02-19,0,"confirmed"
"8054","","Nigeria",9.082,8.6753,2020-02-20,0,"confirmed"
"8055","","Nigeria",9.082,8.6753,2020-02-21,0,"confirmed"
"8056","","Nigeria",9.082,8.6753,2020-02-22,0,"confirmed"
"8057","","Nigeria",9.082,8.6753,2020-02-23,0,"confirmed"
"8058","","Nigeria",9.082,8.6753,2020-02-24,0,"confirmed"
"8059","","Nigeria",9.082,8.6753,2020-02-25,0,"confirmed"
"8060","","Nigeria",9.082,8.6753,2020-02-26,0,"confirmed"
"8061","","Nigeria",9.082,8.6753,2020-02-27,0,"confirmed"
"8062","","Nigeria",9.082,8.6753,2020-02-28,1,"confirmed"
"8063","","Nigeria",9.082,8.6753,2020-02-29,0,"confirmed"
"8064","","Nigeria",9.082,8.6753,2020-03-01,0,"confirmed"
"8065","","Nigeria",9.082,8.6753,2020-03-02,0,"confirmed"
"8066","","Nigeria",9.082,8.6753,2020-03-03,0,"confirmed"
"8067","","Nigeria",9.082,8.6753,2020-03-04,0,"confirmed"
"8068","","Nigeria",9.082,8.6753,2020-03-05,0,"confirmed"
"8069","","Nigeria",9.082,8.6753,2020-03-06,0,"confirmed"
"8070","","Nigeria",9.082,8.6753,2020-03-07,0,"confirmed"
"8071","","Nigeria",9.082,8.6753,2020-03-08,0,"confirmed"
"8072","","Nigeria",9.082,8.6753,2020-03-09,1,"confirmed"
"8073","","Nigeria",9.082,8.6753,2020-03-10,0,"confirmed"
"8074","","Nigeria",9.082,8.6753,2020-03-11,0,"confirmed"
"8075","","Nigeria",9.082,8.6753,2020-03-12,0,"confirmed"
"8076","","Nigeria",9.082,8.6753,2020-03-13,0,"confirmed"
"8077","","Nigeria",9.082,8.6753,2020-03-14,0,"confirmed"
"8078","","Nigeria",9.082,8.6753,2020-03-15,0,"confirmed"
"8079","","Nigeria",9.082,8.6753,2020-03-16,0,"confirmed"
"8080","","Nigeria",9.082,8.6753,2020-03-17,1,"confirmed"
"8081","","Nigeria",9.082,8.6753,2020-03-18,5,"confirmed"
"8082","","Nigeria",9.082,8.6753,2020-03-19,0,"confirmed"
"8083","","Nigeria",9.082,8.6753,2020-03-20,4,"confirmed"
"8084","","Nigeria",9.082,8.6753,2020-03-21,10,"confirmed"
"8085","","Nigeria",9.082,8.6753,2020-03-22,8,"confirmed"
"8086","","Nigeria",9.082,8.6753,2020-03-23,10,"confirmed"
